,id,cluster
1497,51741954931,7
1498,52461935231,7
1499,52462473258,7
1500,52462204209,7
1501,51546058040,7
1502,51323495897,7
1503,51838477976,7
1504,51857660467,7
1505,51859277125,7
1506,51858951569,7
1507,52989333130,7
1508,52989193249,7
1509,52988454207,7
1510,51176571841,7
1511,52989656144,7
1512,51799103380,7
1513,52462471328,7
1514,52258178041,7
1515,52258194728,7
1516,51796107953,7
1517,51792142351,7
1518,51545378443,7
1519,52462471108,7
1520,52462390270,7
1521,52462203689,7
1522,52461934211,7
1523,52461934076,7
1524,52462391305,7
1525,52704342532,3
1526,52370185560,3
1527,52370006098,3
1528,52395212558,3
1529,52395930952,3
1530,52622347250,3
1531,52370185930,3
1532,52902405755,3
1533,51137163806,3
1534,52321369681,3
1535,52369718975,3
1536,52402895039,3
1537,52403101153,3
1538,52905196721,3
1539,52403031335,3
1540,52321136135,3
1541,52969629177,3
1542,52720119278,3
1543,52725440386,3
1544,52799398111,3
1545,52267863172,3
1546,52267863187,3
1547,52724916077,3
1548,51224708082,3
1549,52849544410,3
1550,52814298440,3
1551,52694104051,3
1552,52369612559,3
1553,52697948340,3
1554,52997287621,3
1555,52622347340,3
1556,52621401272,3
1557,52018154097,3
1558,52640272724,3
1559,51959282362,3
1560,51942126000,3
1561,51588005329,3
1562,52515855977,3
1563,53023887871,3
1564,53023887736,3
1565,52622391198,3
1566,51381548331,3
1567,53023887426,3
1568,51920905427,3
1569,51922496715,3
1570,53024060874,3
1571,52210426830,3
1572,51921872916,3
1573,52622391308,3
1574,51866550155,3
1575,51921967783,3
1576,52520032892,3
1577,52538172343,3
1578,52650199978,3
1579,52539854020,3
1580,51534956707,3
1581,52544700166,3
1582,52113501087,3
1583,52101981729,3
1584,51859816478,3
1585,51327253914,3
1586,51860067064,3
1587,52676650764,3
1588,51805252827,3
1589,52622391538,3
1590,52621401652,3
1591,52676798820,3
1592,52675857362,3
1593,52622171829,3
1594,52622171934,3
1595,52676651044,3
1596,52621913441,3
1597,51653113354,3
1598,52615878895,3
1599,52114527991,3
1600,52675857547,3
1601,51917488964,3
1602,52621393377,8
1603,52953972640,8
1604,52621393287,8
1605,51806566139,8
1606,52622338605,8
1607,52621393127,8
1608,51806934145,8
1609,52544699011,8
1610,52622163254,8
1611,52622161909,8
1612,51805250177,8
1613,52622382608,8
1614,52622163109,8
1615,52622381578,8
1616,52610566916,8
1617,52621391757,8
1618,52621391697,8
1619,52621903486,8
1620,51806934505,8
1621,53023312147,8
1622,52585306754,8
1623,51922483700,8
1624,51912617473,8
1625,51736328082,8
1626,52881018391,8
1627,52881179064,8
1628,51911555652,8
1629,51912519821,8
1630,53022426414,8
1631,51913136255,8
1632,51913135565,8
1633,51912614333,8
1634,51912833824,8
1635,51912517081,8
1636,52794211896,8
1637,53022257131,8
1638,51909552644,8
1639,51895234141,8
1640,52061462189,8
1641,53022645990,8
1642,51892816178,8
1643,53021678872,8
1644,53022648475,8
1645,53022263631,8
1646,52369612394,8
1647,51912521591,8
1648,52585300354,8
1649,51746943770,8
1650,51147185427,8
1651,52585308844,8
1652,52585480830,8
1653,52585566148,8
1654,52585309829,8
1655,52585311259,8
1656,51921861336,8
1657,52369770601,8
1658,51428657090,8
1659,52585317719,8
1660,52585057526,8
1661,53023312362,8
1662,51922498205,8
1663,51930281378,8
1664,51939742838,8
1665,51940122533,8
1666,52832295224,8
1667,52829762376,8
1668,51777509847,8
1669,51605656286,8
1670,52315806440,8
1671,52622383008,8
1672,52622383283,8
1673,52622383068,8
1674,52462420108,8
1675,52461885411,8
1676,52461885281,8
1677,52461885081,8
1678,52462153454,8
1679,52622383118,8
1680,52462152999,8
1681,52462152904,8
1682,52461368892,8
1683,52462361885,8
1684,52461884071,8
1685,52462419688,8
1686,52462419293,8
1687,52461368082,8
1688,52462151749,8
1689,52461883031,8
1690,53024372838,8
1691,52462339880,8
1692,52461370252,8
1693,52461370322,8
1694,52462154274,8
1695,53024279110,8
1696,52461887636,8
1697,52461887486,8
1698,52461887301,8
1699,52461372007,8
1700,52461887081,8
1701,52461371602,8
1702,52462422543,8
1703,52462422428,8
1704,52462155074,8
1705,52462422198,8
1706,52462154784,8
1707,52461886106,8
1708,52462421853,8
1709,52462421703,8
1710,53024060504,8
1711,52461369502,8
1712,52863990181,8
1713,52621394232,8
1714,52269096319,8
1715,52622163929,8
1716,52386990322,8
1717,52621906426,8
1718,52621394297,8
1719,52621394282,8
1720,52622383668,8
1721,52269096059,8
1722,52621905996,8
1723,52621905941,8
1724,52622164109,8
1725,52621393827,8
1726,53024060054,8
1727,52622163974,8
1728,52832564438,8
1729,52676798110,8
1730,52462444898,8
1731,52461908006,8
1732,52462177649,8
1733,51276948014,8
1734,52461907631,8
1735,52461907761,8
1736,52462176044,8
1737,52462176674,8
1738,52258409219,-1
1739,52462443628,8
1740,52462444228,8
1741,52461907156,8
1742,52462444448,8
1743,52462363815,8
1744,52462444663,8
1745,52462443408,8
1746,52461374522,9
1747,52461889616,9
1748,52055897488,9
1749,52462158549,9
1750,52462343880,9
1751,52461889416,9
1752,52461374622,9
1753,52461375132,9
1754,52461890036,9
1755,52462158719,9
1756,52462158854,9
1757,52881465183,9
1758,52462157599,9
1759,52462426123,9
1760,52461888981,9
1761,52286910667,9
1762,52049256501,9
1763,52462424623,9
1764,52461888656,9
1765,52462343010,9
1766,52461373287,9
1767,52462342800,9
1768,52462342645,9
1769,52461372877,9
1770,52461887946,9
1771,52041738988,9
1772,52584575472,9
1773,51776850233,9
1774,51116520732,9
1775,52111347970,9
1776,52031159911,9
1777,52047215879,2
1778,52499870837,2
1779,52507028782,2
1780,52507511296,2
1781,52508061473,2
1782,52507984930,2
1783,52507511446,2
1784,52507028747,2
1785,52507984975,2
1786,52507985010,2
1787,52507511536,2
1788,52507511581,2
1789,52507782964,2
1790,52507985100,2
1791,52507985110,2
1792,52507028927,2
1793,52507985195,2
1794,52507511721,2
1795,52507783159,2
1796,52507511811,2
1797,52507783324,2
1798,52974342958,2
1799,52507512071,2
1800,52507782709,2
1801,52508061548,2
1802,52508060658,2
1803,52507779889,2
1804,52198289819,2
1805,52832564973,2
1806,52499870722,2
1807,52500833900,2
1808,52500833870,2
1809,52500640939,2
1810,52508058088,2
1811,52507781959,2
1812,52508058143,2
1813,52507981625,2
1814,52508058208,2
1815,52507781864,2
1816,52507983815,2
1817,52507027652,2
1818,52507781904,2
1819,52507781914,2
1820,52507510446,2
1821,52063088032,1
1822,51495878304,2
1823,52064617830,1
1824,52063088077,1
1825,52064147943,1
1826,52064360079,1
1827,52064128471,1
1828,52064617570,1
1829,52064128776,1
1830,52064360654,1
1831,52064360484,1
1832,52064148278,1
1833,52063088152,1
1834,52063088167,1
1835,52064128606,1
1836,52064148293,1
1837,52227861780,1
1838,52064147808,1
1839,52063088002,1
1840,52063087927,1
1841,52064128446,1
1842,52063088537,1
1843,52064128996,1
1844,52064360554,1
1845,52064360504,1
1846,52064618320,1
1847,52064360434,1
1848,52064360454,1
1849,52064148398,1
1850,52064148378,1
1851,52064360414,1
1852,52064148358,1
1853,52064128826,1
1854,52064148338,1
1855,52063088362,1
1856,52063088357,1
1857,52064617945,1
1858,52064617955,1
1859,52064617985,1
1860,52064128671,1
1861,52064618150,1
1862,52064618000,1
1863,52063088242,1
1864,52064148158,1
1865,52064360274,1
1866,52063088347,1
1867,52064360294,1
1868,52064148263,1
1869,52064129011,1
1870,52064148473,1
1871,52064618440,1
1872,52064617385,1
1873,52064128421,1
1874,52064617735,1
1875,52063087872,1
1876,52064359889,1
1877,52064128331,1
1878,52063087787,1
1879,52064359704,1
1880,52064359669,1
1881,52064617525,1
1882,52064359659,1
1883,52064617520,1
1884,52064128246,1
1885,52064147708,1
1886,52064360614,1
1887,52064148733,1
1888,52064148718,1
1889,52064618660,1
1890,52064360769,1
1891,52064360779,1
1892,52064148553,1
1893,52064360734,1
1894,52063088632,1
1895,52064148528,1
1896,52064360674,1
1897,52064148503,1
1898,52096674811,4
1899,52066785087,4
1900,52708259850,4
1901,52482574083,4
1902,52481536097,4
1903,52707538592,4
1904,52708061201,4
1905,52482293864,4
1906,51340620132,4
1907,52708472710,4
1908,51712678492,4
1909,51673265520,5
1910,52708258740,4
1911,52708332803,4
1912,52708100764,4
1913,52482580313,4
1914,52707538962,4
1915,52482493570,4
1916,52482031436,4
1917,52708315044,4
1918,52707324662,4
1919,52708260085,4
1920,52708259800,4
1921,52482492015,4
1922,52482490900,4
1923,52482490060,4
1924,52707324382,4
1925,52708061646,4
1926,52482487265,4
1927,51622649723,4
1928,51623284360,4
1929,51623290020,4
1930,51622424601,4
1931,51621592227,4
1932,52708473995,4
1933,51540292520,4
1934,52708474475,4
1935,51621589592,4
1936,52496418649,4
1937,52708546793,4
1938,52229076086,5
1939,52229556790,5
1940,51700349148,5
1941,51700751434,5
1942,52229076121,5
1943,52229346094,5
1944,52229346654,5
1945,52229346684,5
1946,52229556735,5
1947,52229345284,5
1948,52229080678,5
1949,52228070202,5
1950,52228070217,5
1951,52229075451,5
1952,52229080883,5
1953,52229075981,5
1954,52229556355,5
1955,52229556410,5
1956,52228070437,5
1957,52229556755,5
1958,52229081083,5
1959,52229556460,5
1960,52229346194,5
1961,52228070712,5
1962,52229556495,5
1963,52228070697,5
1964,52229075931,5
1965,52229081158,5
1966,52229081123,5
1967,52229346339,5
1968,52229081068,5
1969,52229556625,5
1970,52229346024,5
1971,52085123633,5
1972,52228070297,5
1973,51138574119,5
1974,52539882604,5
1975,52947178296,0
1976,52947177951,0
1977,52947320234,0
1978,52947569795,0
1979,52946579182,0
1980,52947640733,0
1981,52947641888,0
1982,52946581222,0
1983,52946574782,0
1984,52947569420,0
1985,52947636638,0
1986,52947316964,0
1987,52947317579,0
1988,52947317479,0
1989,52947321664,0
1990,52947566090,0
1991,52946580462,0
1992,52947317894,0
1993,52947637238,0
1994,52947572435,0
1995,52946576572,0
1996,52947322239,0
1997,52947319104,0
1998,52947176231,0
1999,52946577957,0
2000,52947318959,0
2001,52947636163,0
2002,52947316514,0
2003,52947176226,0
2004,52947323214,0
2005,52947641683,0
2006,52947637813,0
2007,52947174811,0
2008,52946576377,0
2009,53036912633,0
2010,52947176271,0
2011,53010028787,0
2012,52947179791,0
